TrialNumber,Average gross pay,HC bearing gross rock volume,HC pore volume,HC water contact - result,Productive area,Recoverable.Accumulation size Total Resources
1348,0,0,0,3166.59,0,0
711,0,0,0,3166.59,0,0
7849,0,0,0,3166.59,0,0
1258,0,0,0,3166.59,0,0
991,0,0,0,3166.59,0,0
4399,0,0,0,3166.59,0,0
2226,0,0,0,3166.59,0,0
9072,0,0,0,3166.59,0,0
9671,0,0,0,3166.59,0,0
4378,0,0,0,3166.59,0,0
9560,0,0,0,3166.59,0,0
4578,22.3331,60.983,6.38476,3499.86,2.73061,7.01357
1876,0,0,0,3166.59,0,0
1568,0,0,0,3166.59,0,0
4892,0,0,0,3166.59,0,0
4021,0,0,0,3166.59,0,0
5911,0,0,0,3166.59,0,0
2721,0,0,0,3166.59,0,0
5534,0,0,0,3166.59,0,0
8315,0,0,0,3166.59,0,0
4366,0,0,0,3166.59,0,0
1807,0,0,0,3166.59,0,0
1596,0,0,0,3166.59,0,0
9945,0,0,0,3166.59,0,0
7765,0,0,0,3166.59,0,0
9757,0,0,0,3166.59,0,0
2255,32.3123,42.7072,3.70636,3403.27,1.3217,3.98145
4497,0,0,0,3166.59,0,0
635,0,0,0,3166.59,0,0
8813,0,0,0,3166.59,0,0
1225,0,0,0,3166.59,0,0
8365,0,0,0,3166.59,0,0
8090,0,0,0,3166.59,0,0
9368,0,0,0,3166.59,0,0
6429,0,0,0,3166.59,0,0
9493,25.8442,46.3895,4.2811,3457.63,1.79497,4.93562
9926,0,0,0,3166.59,0,0
3661,0,0,0,3166.59,0,0
7460,0,0,0,3166.59,0,0
9342,0,0,0,3166.59,0,0
5978,25.9225,40.5966,4.77319,3434.21,1.56608,5.54213
8111,0,0,0,3166.59,0,0
5918,0,0,0,3166.59,0,0
588,0,0,0,3166.59,0,0
7661,0,0,0,3166.59,0,0
2839,0,0,0,3166.59,0,0
2590,0,0,0,3166.59,0,0
4208,0,0,0,3166.59,0,0
9079,0,0,0,3166.59,0,0
5139,0,0,0,3166.59,0,0
8706,0,0,0,3166.59,0,0
6075,0,0,0,3166.59,0,0
2431,0,0,0,3166.59,0,0
3314,0,0,0,3166.59,0,0
9934,0,0,0,3166.59,0,0
8154,0,0,0,3166.59,0,0
5100,0,0,0,3166.59,0,0
6450,28.1594,43.8455,5.09622,3433.03,1.55705,6.01828
3723,0,0,0,3166.59,0,0
8475,0,0,0,3166.59,0,0
5726,0,0,0,3166.59,0,0
6798,0,0,0,3166.59,0,0
1710,35.1806,60.2399,5.65147,3450.86,1.7123,6.07016
8643,0,0,0,3166.59,0,0
603,0,0,0,3166.59,0,0
9319,0,0,0,3166.59,0,0
5757,0,0,0,3166.59,0,0
4476,0,0,0,3166.59,0,0
5374,0,0,0,3166.59,0,0
5902,25.7632,56.8181,5.17986,3478.46,2.20539,5.49897
7037,0,0,0,3166.59,0,0
7990,0,0,0,3166.59,0,0
1388,0,0,0,3166.59,0,0
6235,27.0701,53.6198,4.57779,3470.04,1.98077,5.04939
618,0,0,0,3166.59,0,0
8471,0,0,0,3166.59,0,0
8289,0,0,0,3166.59,0,0
1673,0,0,0,3166.59,0,0
6346,0,0,0,3166.59,0,0
4510,0,0,0,3166.59,0,0
3913,0,0,0,3166.59,0,0
7998,0,0,0,3166.59,0,0
7278,0,0,0,3166.59,0,0
8799,0,0,0,3166.59,0,0
4206,0,0,0,3166.59,0,0
6560,0,0,0,3166.59,0,0
8554,23.1789,67.1306,5.88254,3505.98,2.89619,7.14716
6485,0,0,0,3166.59,0,0
9844,0,0,0,3166.59,0,0
2720,0,0,0,3166.59,0,0
6151,27.8996,34.1138,2.87884,3387.97,1.22274,3.45516
1327,0,0,0,3166.59,0,0
5555,0,0,0,3166.59,0,0
5927,0,0,0,3166.59,0,0
7320,0,0,0,3166.59,0,0
8028,0,0,0,3166.59,0,0
479,0,0,0,3166.59,0,0
1979,0,0,0,3166.59,0,0
8097,0,0,0,3166.59,0,0
3328,0,0,0,3166.59,0,0
4885,25.609,62.5213,5.9041,3488.98,2.44138,6.64064
7865,32.2194,39.4768,3.43584,3388.37,1.22525,3.84587
4494,27.9726,33.4261,2.56792,3383.57,1.19496,3.10521
1293,0,0,0,3166.59,0,0
9590,0,0,0,3166.59,0,0
3596,26.9301,41.5241,4.59887,3431.05,1.54192,5.57725
38,0,0,0,3166.59,0,0
8358,0,0,0,3166.59,0,0
1648,23.5298,69.8273,6.55888,3508.62,2.96762,7.1218
2523,0,0,0,3166.59,0,0
8544,0,0,0,3166.59,0,0
3677,0,0,0,3166.59,0,0
2037,0,0,0,3166.59,0,0
9128,25.1037,45.2154,5.13673,3458.14,1.80114,5.68054
3626,0,0,0,3166.59,0,0
2360,0,0,0,3166.59,0,0
8655,0,0,0,3166.59,0,0
3680,24.7233,67.5125,5.40401,3499.86,2.73072,6.28383
5948,26.6641,70.397,5.70086,3496.52,2.64014,6.85801
4085,0,0,0,3166.59,0,0
4000,31.7176,63.9534,5.25289,3471.37,2.01634,6.12423
5343,0,0,0,3166.59,0,0
7636,0,0,0,3166.59,0,0
7700,0,0,0,3166.59,0,0
9421,0,0,0,3166.59,0,0
1,0,0,0,3166.59,0,0
2126,30.0575,31.6711,3.41649,3365.87,1.05368,3.94157
3485,0,0,0,3166.59,0,0
4802,31.1631,72.5502,5.95633,3483.76,2.32808,6.39227
4600,28.8492,39.2616,3.88264,3408.59,1.36093,4.38168
6228,0,0,0,3166.59,0,0
6493,0,0,0,3166.59,0,0
8945,0,0,0,3166.59,0,0
7295,0,0,0,3166.59,0,0
1081,0,0,0,3166.59,0,0
4254,0,0,0,3166.59,0,0
7391,0,0,0,3166.59,0,0
1913,0,0,0,3166.59,0,0
747,30.275,45.7717,3.73514,3427.17,1.51187,4.18543
7020,0,0,0,3166.59,0,0
2943,0,0,0,3166.59,0,0
4587,26.6411,52.9012,6.05754,3470.22,1.9857,6.55576
5715,28.5747,66.0798,5.43654,3483.04,2.31253,6.4364
9516,0,0,0,3166.59,0,0
8621,0,0,0,3166.59,0,0
2503,0,0,0,3166.59,0,0
148,0,0,0,3166.59,0,0
164,0,0,0,3166.59,0,0
4529,0,0,0,3166.59,0,0
3394,0,0,0,3166.59,0,0
4746,0,0,0,3166.59,0,0
769,0,0,0,3166.59,0,0
3400,23.5205,70.1376,6.2025,3509.16,2.98197,7.40851
2929,0,0,0,3166.59,0,0
1161,0,0,0,3166.59,0,0
2203,0,0,0,3166.59,0,0
212,0,0,0,3166.59,0,0
1005,0,0,0,3166.59,0,0
4648,0,0,0,3166.59,0,0
1035,0,0,0,3166.59,0,0
8361,30.3691,44.4018,3.44487,3420.79,1.46207,3.96336
9605,0,0,0,3166.59,0,0
4455,0,0,0,3166.59,0,0
252,0,0,0,3166.59,0,0
6255,0,0,0,3166.59,0,0
8983,0,0,0,3166.59,0,0
7656,0,0,0,3166.59,0,0
3521,0,0,0,3166.59,0,0
5714,0,0,0,3166.59,0,0
7102,0,0,0,3166.59,0,0
9229,0,0,0,3166.59,0,0
8101,0,0,0,3166.59,0,0
8323,25.6602,37.7826,3.77033,3422.12,1.47242,4.63868
1749,0,0,0,3166.59,0,0
1962,0,0,0,3166.59,0,0
8477,0,0,0,3166.59,0,0
600,31.9408,61.0915,5.66417,3465.69,1.91265,6.48053
8257,0,0,0,3166.59,0,0
391,0,0,0,3166.59,0,0
4644,36.6752,48.5893,3.72851,3403.69,1.32485,4.14803
7605,30.8518,59.7941,5.13149,3467.32,1.93811,6.32261
4654,0,0,0,3166.59,0,0
626,0,0,0,3166.59,0,0
1774,0,0,0,3166.59,0,0
1712,0,0,0,3166.59,0,0
3834,0,0,0,3166.59,0,0
3744,0,0,0,3166.59,0,0
3408,0,0,0,3166.59,0,0
90,25.2339,41.7974,4.52928,3445.04,1.6564,5.33657
6573,0,0,0,3166.59,0,0
18,0,0,0,3166.59,0,0
4846,0,0,0,3166.59,0,0
4496,26.6436,48.0287,5.03385,3458.26,1.80263,5.45791
3192,0,0,0,3166.59,0,0
2148,0,0,0,3166.59,0,0
8912,0,0,0,3166.59,0,0
1496,0,0,0,3166.59,0,0
4458,30.2481,74.5368,5.74344,3490.02,2.46418,6.28963
6912,0,0,0,3166.59,0,0
5877,0,0,0,3166.59,0,0
1407,0,0,0,3166.59,0,0
7887,0,0,0,3166.59,0,0
5062,25.6607,60.1688,5.89918,3484.53,2.34478,7.28137
8527,0,0,0,3166.59,0,0
6703,26.0346,75.6638,6.60783,3506.36,2.90628,7.02387
4806,0,0,0,3166.59,0,0
3737,0,0,0,3166.59,0,0
7637,0,0,0,3166.59,0,0
1880,0,0,0,3166.59,0,0
5090,0,0,0,3166.59,0,0
1875,0,0,0,3166.59,0,0
239,0,0,0,3166.59,0,0
9766,0,0,0,3166.59,0,0
7291,0,0,0,3166.59,0,0
7428,0,0,0,3166.59,0,0
3604,0,0,0,3166.59,0,0
9027,28.4616,48.1059,4.48417,3448.74,1.6902,5.35116
8657,0,0,0,3166.59,0,0
3629,0,0,0,3166.59,0,0
1971,0,0,0,3166.59,0,0
4770,0,0,0,3166.59,0,0
5393,0,0,0,3166.59,0,0
6099,0,0,0,3166.59,0,0
1546,0,0,0,3166.59,0,0
1647,36.9771,51.3013,4.44148,3411.9,1.38738,5.17735
5900,0,0,0,3166.59,0,0
9682,0,0,0,3166.59,0,0
8964,33.1033,37.4959,3.09528,3374.54,1.13269,3.48621
3707,0,0,0,3166.59,0,0
8238,0,0,0,3166.59,0,0
8398,0,0,0,3166.59,0,0
8068,0,0,0,3166.59,0,0
4868,29.8834,70.7614,5.97425,3485.59,2.36792,6.76258
6213,28.2477,37.9014,3.55097,3405.99,1.34175,3.87887
2003,0,0,0,3166.59,0,0
1968,0,0,0,3166.59,0,0
9742,0,0,0,3166.59,0,0
6712,0,0,0,3166.59,0,0
9145,0,0,0,3166.59,0,0
7233,0,0,0,3166.59,0,0
3117,0,0,0,3166.59,0,0
8573,0,0,0,3166.59,0,0
8869,26.0982,57.6322,6.42557,3478.57,2.20828,7.1312
9350,28.3292,30.0042,2.39621,3366.36,1.05913,2.94038
1211,27.3546,63.8246,6.21843,3484,2.33324,7.02326
8330,0,0,0,3166.59,0,0
5213,25.5414,69.192,5.82756,3499.06,2.70902,7.16083
443,34.4185,43.35,4.02476,3393.86,1.2595,4.59256
4894,0,0,0,3166.59,0,0
3979,0,0,0,3166.59,0,0
5158,0,0,0,3166.59,0,0
3675,0,0,0,3166.59,0,0
5806,0,0,0,3166.59,0,0
8392,27.9033,36.0316,2.71639,3398.98,1.2913,3.14332
6979,0,0,0,3166.59,0,0
8714,26.7021,72.5812,6.27018,3499.4,2.71818,6.9752
704,29.197,74.0934,5.68943,3492.74,2.53771,6.87663
6755,0,0,0,3166.59,0,0
3779,0,0,0,3166.59,0,0
5412,0,0,0,3166.59,0,0
7048,0,0,0,3166.59,0,0
4252,0,0,0,3166.59,0,0
1491,0,0,0,3166.59,0,0
9296,0,0,0,3166.59,0,0
5622,0,0,0,3166.59,0,0
8013,0,0,0,3166.59,0,0
3366,0,0,0,3166.59,0,0
5762,0,0,0,3166.59,0,0
6385,0,0,0,3166.59,0,0
8147,0,0,0,3166.59,0,0
1659,23.2637,73.9053,6.8181,3516.38,3.17685,7.59635
3559,33.0722,52.3166,4.45645,3436.28,1.58189,5.12109
9340,0,0,0,3166.59,0,0
6710,0,0,0,3166.59,0,0
9673,23.0305,60.9391,6.69541,3496.73,2.64601,7.74345
6402,34.8606,44.295,4.38804,3395.65,1.27063,4.97675
1467,0,0,0,3166.59,0,0
6541,0,0,0,3166.59,0,0
2817,0,0,0,3166.59,0,0
6863,0,0,0,3166.59,0,0
3755,0,0,0,3166.59,0,0
6658,0,0,0,3166.59,0,0
2016,0,0,0,3166.59,0,0
4236,0,0,0,3166.59,0,0
5649,0,0,0,3166.59,0,0
8016,0,0,0,3166.59,0,0
9269,0,0,0,3166.59,0,0
6014,0,0,0,3166.59,0,0
6810,0,0,0,3166.59,0,0
8105,26.3097,39.5342,4.13547,3425.99,1.50265,4.83101
5247,0,0,0,3166.59,0,0
4751,0,0,0,3166.59,0,0
9214,0,0,0,3166.59,0,0
9067,0,0,0,3166.59,0,0
4954,0,0,0,3166.59,0,0
5498,0,0,0,3166.59,0,0
4546,0,0,0,3166.59,0,0
1690,0,0,0,3166.59,0,0
5061,29.2551,58.5028,5.60539,3470.75,1.99975,6.56649
1457,0,0,0,3166.59,0,0
1090,0,0,0,3166.59,0,0
7137,0,0,0,3166.59,0,0
9233,0,0,0,3166.59,0,0
5396,0,0,0,3166.59,0,0
7269,0,0,0,3166.59,0,0
167,0,0,0,3166.59,0,0
4745,37.8274,72.6336,5.83775,3466.17,1.92013,6.57729
3340,0,0,0,3166.59,0,0
8142,0,0,0,3166.59,0,0
8011,32.267,51.7082,4.53419,3438.97,1.60251,5.04118
3594,0,0,0,3166.59,0,0
3845,0,0,0,3166.59,0,0
1788,34.4042,56.6361,4.79646,3443.92,1.6462,5.15439
8614,0,0,0,3166.59,0,0
5133,0,0,0,3166.59,0,0
8781,0,0,0,3166.59,0,0
9821,0,0,0,3166.59,0,0
6625,0,0,0,3166.59,0,0
5879,0,0,0,3166.59,0,0
8065,0,0,0,3166.59,0,0
1091,0,0,0,3166.59,0,0
2395,0,0,0,3166.59,0,0
1693,0,0,0,3166.59,0,0
4813,0,0,0,3166.59,0,0
2915,0,0,0,3166.59,0,0
9686,0,0,0,3166.59,0,0
1370,0,0,0,3166.59,0,0
8501,0,0,0,3166.59,0,0
4149,0,0,0,3166.59,0,0
3392,0,0,0,3166.59,0,0
539,0,0,0,3166.59,0,0
6787,0,0,0,3166.59,0,0
5111,0,0,0,3166.59,0,0
3300,26.3622,62.4929,6.50457,3485.71,2.37055,7.44116
4096,26.2535,46.9769,4.61037,3457.17,1.78936,5.23893
9660,0,0,0,3166.59,0,0
5033,29.645,31.0714,3.77522,3365.37,1.04812,4.25064
7579,0,0,0,3166.59,0,0
9889,30.0998,66.6055,5.267,3478.74,2.21282,5.93561
5268,0,0,0,3166.59,0,0
8827,0,0,0,3166.59,0,0
3128,0,0,0,3166.59,0,0
2232,28.8238,90.7725,6.46753,3515.35,3.14922,7.29791
3104,0,0,0,3166.59,0,0
8493,25.8758,77.8976,6.40169,3510.21,3.01045,7.29748
5362,0,0,0,3166.59,0,0
3270,0,0,0,3166.59,0,0
41,0,0,0,3166.59,0,0
6468,27.2359,42.9412,4.01765,3435.59,1.57664,5.0009
8063,29.4694,77.6262,6.28123,3496.29,2.63413,7.25953
8239,0,0,0,3166.59,0,0
2976,0,0,0,3166.59,0,0
9659,0,0,0,3166.59,0,0
8308,0,0,0,3166.59,0,0
8844,38.7615,43.8986,3.46001,3374.52,1.13253,4.24296
6155,0,0,0,3166.59,0,0
7766,23.5438,62.7677,5.48319,3497.47,2.666,6.62678
1724,0,0,0,3166.59,0,0
1017,0,0,0,3166.59,0,0
440,32.9013,64.0084,4.58742,3467.8,1.94546,4.82516
2691,0,0,0,3166.59,0,0
9042,0,0,0,3166.59,0,0
9181,0,0,0,3166.59,0,0
5540,0,0,0,3166.59,0,0
7835,31.772,58.5063,4.44942,3461.12,1.84144,4.97051
7954,0,0,0,3166.59,0,0
9818,0,0,0,3166.59,0,0
1346,0,0,0,3166.59,0,0
9914,0,0,0,3166.59,0,0
4755,0,0,0,3166.59,0,0
8510,0,0,0,3166.59,0,0
5345,0,0,0,3166.59,0,0
7964,0,0,0,3166.59,0,0
6800,0,0,0,3166.59,0,0
7482,0,0,0,3166.59,0,0
3668,0,0,0,3166.59,0,0
2380,0,0,0,3166.59,0,0
7313,0,0,0,3166.59,0,0
91,0,0,0,3166.59,0,0
2424,0,0,0,3166.59,0,0
809,0,0,0,3166.59,0,0
7345,0,0,0,3166.59,0,0
1092,0,0,0,3166.59,0,0
8263,0,0,0,3166.59,0,0
444,0,0,0,3166.59,0,0
4256,0,0,0,3166.59,0,0
4828,0,0,0,3166.59,0,0
1303,0,0,0,3166.59,0,0
2836,0,0,0,3166.59,0,0
9612,0,0,0,3166.59,0,0
9943,0,0,0,3166.59,0,0
4555,0,0,0,3166.59,0,0
9031,0,0,0,3166.59,0,0
9891,0,0,0,3166.59,0,0
8162,0,0,0,3166.59,0,0
4295,28.6286,44.5082,4.6304,3432.72,1.55467,5.31907
8084,0,0,0,3166.59,0,0
3303,0,0,0,3166.59,0,0
3514,0,0,0,3166.59,0,0
3163,0,0,0,3166.59,0,0
4633,26.5851,40.0152,3.84529,3426.32,1.50518,4.5789
6303,0,0,0,3166.59,0,0
308,0,0,0,3166.59,0,0
4346,0,0,0,3166.59,0,0
3540,0,0,0,3166.59,0,0
7171,0,0,0,3166.59,0,0
8381,0,0,0,3166.59,0,0
9148,27.1101,84.8196,6.19766,3514.59,3.12871,6.73421
6882,0,0,0,3166.59,0,0
7979,0,0,0,3166.59,0,0
9425,28.7418,82.1328,6.39015,3504.55,2.8576,7.40581
4785,31.2326,50.64,4.72076,3441.21,1.62138,5.33693
5869,26.8157,83.3173,6.61988,3513.79,3.10704,7.2983
4333,0,0,0,3166.59,0,0
9162,0,0,0,3166.59,0,0
1165,37.1416,69.8092,5.85933,3463.57,1.87954,6.84346
9803,32.6751,56.1751,5.19245,3451.43,1.7192,5.7364
3924,26.7404,47.354,4.90711,3455.66,1.77088,5.79419
7534,0,0,0,3166.59,0,0
4784,28.5497,63.3281,5.07319,3478.94,2.21817,5.68671
1967,0,0,0,3166.59,0,0
7946,0,0,0,3166.59,0,0
6603,0,0,0,3166.59,0,0
515,0,0,0,3166.59,0,0
8739,0,0,0,3166.59,0,0
3551,0,0,0,3166.59,0,0
7323,0,0,0,3166.59,0,0
7271,22.8871,65.0581,6.563,3504,2.84257,7.46723
7500,0,0,0,3166.59,0,0
5244,0,0,0,3166.59,0,0
3711,0,0,0,3166.59,0,0
8635,0,0,0,3166.59,0,0
5386,0,0,0,3166.59,0,0
7136,0,0,0,3166.59,0,0
5509,0,0,0,3166.59,0,0
647,22.6169,61.5926,6.75426,3499.59,2.7233,8.1094
2221,35.954,72.1436,5.96519,3471,2.00655,6.67123
8574,0,0,0,3166.59,0,0
2407,0,0,0,3166.59,0,0
7419,0,0,0,3166.59,0,0
9983,24.8425,74.1423,7.34949,3509.25,2.98449,7.82504
2622,33.7214,57.7288,4.35303,3450.83,1.71193,4.63751
2715,23.5318,69.7262,6.94513,3508.46,2.96306,8.20396
6168,0,0,0,3166.59,0,0
220,0,0,0,3166.59,0,0
9272,27.3154,68.8277,7.09045,3492.07,2.51974,7.64952
3107,0,0,0,3166.59,0,0
6983,0,0,0,3166.59,0,0
3820,0,0,0,3166.59,0,0
3949,0,0,0,3166.59,0,0
2349,0,0,0,3166.59,0,0
3990,0,0,0,3166.59,0,0
5922,0,0,0,3166.59,0,0
7857,0,0,0,3166.59,0,0
8879,29.7857,42.5311,3.83307,3416.69,1.4279,4.20622
2882,0,0,0,3166.59,0,0
9352,0,0,0,3166.59,0,0
7447,0,0,0,3166.59,0,0
5768,0,0,0,3166.59,0,0
3309,0,0,0,3166.59,0,0
2231,0,0,0,3166.59,0,0
9060,0,0,0,3166.59,0,0
130,0,0,0,3166.59,0,0
2090,29.4485,41.478,4.20577,3414.39,1.40849,4.77086
1514,29.8896,46.8478,4.95929,3434.38,1.56736,5.61184
1312,0,0,0,3166.59,0,0
4500,0,0,0,3166.59,0,0
6497,0,0,0,3166.59,0,0
9215,0,0,0,3166.59,0,0
5851,27.7285,50.797,4.254,3460.51,1.83194,4.81233
1291,0,0,0,3166.59,0,0
602,0,0,0,3166.59,0,0
4282,0,0,0,3166.59,0,0
7709,0,0,0,3166.59,0,0
5286,32.0767,39.6648,3.42873,3390.16,1.23656,3.71195
315,0,0,0,3166.59,0,0
9717,25.5376,69.7029,6.81333,3499.81,2.72943,7.72806
5635,0,0,0,3166.59,0,0
5845,0,0,0,3166.59,0,0
1890,0,0,0,3166.59,0,0
8174,0,0,0,3166.59,0,0
7193,0,0,0,3166.59,0,0
3052,24.4313,64.2662,6.92815,3496.16,2.63049,7.83446
6157,0,0,0,3166.59,0,0
8207,28.3677,28.3051,3.08331,3360.86,0.997791,3.5445
7935,0,0,0,3166.59,0,0
868,0,0,0,3166.59,0,0
7736,0,0,0,3166.59,0,0
6848,0,0,0,3166.59,0,0
1438,30.1792,47.6099,4.52609,3435.71,1.57757,5.04744
2584,26.6913,40.8023,4.17336,3429.33,1.52867,4.63308
7920,33.5221,78.9487,5.89061,3485,2.35512,7.04393
3772,31.5929,71.8206,6.13397,3481.24,2.27332,6.84588
5626,0,0,0,3166.59,0,0
8148,0,0,0,3166.59,0,0
7292,35.3142,55.3209,3.89002,3434.27,1.56654,4.45106
2080,24.3966,79.4708,6.4897,3519.36,3.25745,7.77478
8228,0,0,0,3166.59,0,0
2533,0,0,0,3166.59,0,0
4481,0,0,0,3166.59,0,0
1927,30.2576,41.0073,4.48001,3407.82,1.35527,4.81949
1201,0,0,0,3166.59,0,0
8551,22.9272,61.2292,6.62097,3497.64,2.6706,7.23785
2115,0,0,0,3166.59,0,0
8081,0,0,0,3166.59,0,0
3691,0,0,0,3166.59,0,0
8777,0,0,0,3166.59,0,0
1469,0,0,0,3166.59,0,0
6683,0,0,0,3166.59,0,0
7317,32.3692,61.4834,6.02962,3464.84,1.89944,6.29826
5175,0,0,0,3166.59,0,0
3964,0,0,0,3166.59,0,0
783,33.6316,38.3738,3.39863,3375.69,1.14101,3.73277
2951,0,0,0,3166.59,0,0
3878,0,0,0,3166.59,0,0
4778,0,0,0,3166.59,0,0
3100,0,0,0,3166.59,0,0
6071,0,0,0,3166.59,0,0
420,0,0,0,3166.59,0,0
3185,29.4161,83.8147,6.73593,3504.25,2.84928,7.40898
512,0,0,0,3166.59,0,0
5289,29.4703,46.5705,4.69893,3436.06,1.58025,5.50014
3704,0,0,0,3166.59,0,0
2079,0,0,0,3166.59,0,0
79,0,0,0,3166.59,0,0
439,0,0,0,3166.59,0,0
3609,0,0,0,3166.59,0,0
7035,0,0,0,3166.59,0,0
3848,0,0,0,3166.59,0,0
5265,0,0,0,3166.59,0,0
236,0,0,0,3166.59,0,0
2611,37.5048,48.2043,5.10888,3398.01,1.28528,5.79053
8487,38.6362,60.1719,4.29351,3433.07,1.5574,5.01001
257,29.1393,63.2988,4.96408,3477.22,2.17229,5.98611
1104,0,0,0,3166.59,0,0
6850,0,0,0,3166.59,0,0
7654,30.1455,51.0212,4.66996,3448.99,1.6925,5.476
3699,0,0,0,3166.59,0,0
112,0,0,0,3166.59,0,0
3011,36.3761,42.9641,4.04362,3381.38,1.18111,4.49893
6934,0,0,0,3166.59,0,0
9068,0,0,0,3166.59,0,0
7667,0,0,0,3166.59,0,0
1114,26.5424,50.854,5.62755,3465.9,1.91596,6.37318
1746,41.0875,78.8766,6.21801,3466.14,1.91972,6.8703
4279,0,0,0,3166.59,0,0
1821,0,0,0,3166.59,0,0
7757,33.0872,55.9599,5.42878,3448.85,1.69128,6.35322
1779,0,0,0,3166.59,0,0
8132,29.6417,48.8326,4.82385,3444.06,1.64743,5.39845
7702,0,0,0,3166.59,0,0
6502,0,0,0,3166.59,0,0
6559,35.7882,44.3237,4.74548,3390.47,1.2385,5.48208
4213,0,0,0,3166.59,0,0
5846,0,0,0,3166.59,0,0
2186,0,0,0,3166.59,0,0
3787,0,0,0,3166.59,0,0
9819,30.0478,68.3543,6.51314,3481.31,2.27485,7.44813
8446,0,0,0,3166.59,0,0
8768,0,0,0,3166.59,0,0
5982,0,0,0,3166.59,0,0
1236,0,0,0,3166.59,0,0
666,0,0,0,3166.59,0,0
1440,0,0,0,3166.59,0,0
3265,0,0,0,3166.59,0,0
5192,0,0,0,3166.59,0,0
4987,0,0,0,3166.59,0,0
9137,0,0,0,3166.59,0,0
8579,0,0,0,3166.59,0,0
3771,0,0,0,3166.59,0,0
2961,23.0921,67.1627,6.36885,3506.44,2.90847,6.74716
8305,41.0307,61.9509,5.27103,3426.92,1.50987,5.7814
5129,0,0,0,3166.59,0,0
6136,0,0,0,3166.59,0,0
3532,0,0,0,3166.59,0,0
7235,0,0,0,3166.59,0,0
6034,0,0,0,3166.59,0,0
430,0,0,0,3166.59,0,0
3560,23.4323,75.0308,7.19329,3517.31,3.20202,8.2632
1738,0,0,0,3166.59,0,0
4098,0,0,0,3166.59,0,0
1482,0,0,0,3166.59,0,0
8145,0,0,0,3166.59,0,0
7917,0,0,0,3166.59,0,0
8165,0,0,0,3166.59,0,0
685,29.9683,43.4571,3.90964,3419.31,1.45011,4.81128
3898,0,0,0,3166.59,0,0
7506,32.5945,63.7698,5.84163,3468.5,1.95646,6.53555
7211,0,0,0,3166.59,0,0
7655,24.6531,58.0652,6.54164,3485.01,2.35529,7.81995
4066,0,0,0,3166.59,0,0
5161,0,0,0,3166.59,0,0
8966,38.5514,66.9355,4.52806,3452.82,1.73627,5.30032
2854,0,0,0,3166.59,0,0
5307,0,0,0,3166.59,0,0
6081,0,0,0,3166.59,0,0
244,0,0,0,3166.59,0,0
184,36.6105,64.0263,5.70649,3453.85,1.74885,6.25383
7344,27.4443,70.8493,6.67518,3494.35,2.58157,7.80882
2472,0,0,0,3166.59,0,0
4999,0,0,0,3166.59,0,0
5459,26.0234,45.4418,5.28959,3453.64,1.74619,6.15416
372,27.8057,62.6408,5.66219,3480.29,2.25281,6.43341
9606,0,0,0,3166.59,0,0
8465,0,0,0,3166.59,0,0
1475,0,0,0,3166.59,0,0
2700,0,0,0,3166.59,0,0
7658,0,0,0,3166.59,0,0
967,0,0,0,3166.59,0,0
3663,0,0,0,3166.59,0,0
6252,0,0,0,3166.59,0,0
6129,0,0,0,3166.59,0,0
8634,0,0,0,3166.59,0,0
5517,0,0,0,3166.59,0,0
4274,0,0,0,3166.59,0,0
5303,0,0,0,3166.59,0,0
8157,34.2336,39.8158,3.53869,3378.72,1.16306,4.19361
2256,0,0,0,3166.59,0,0
593,0,0,0,3166.59,0,0
3564,0,0,0,3166.59,0,0
4588,0,0,0,3166.59,0,0
6405,0,0,0,3166.59,0,0
3310,0,0,0,3166.59,0,0
4988,27.6913,78.5803,6.35739,3503.82,2.83773,7.39717
7555,0,0,0,3166.59,0,0
8495,0,0,0,3166.59,0,0
3489,37.6511,67.2928,5.26888,3457,1.78727,6.25489
7431,0,0,0,3166.59,0,0
8525,0,0,0,3166.59,0,0
2997,0,0,0,3166.59,0,0
8688,0,0,0,3166.59,0,0
9865,0,0,0,3166.59,0,0
8587,36.0076,49.6136,4.70106,3410.77,1.37786,5.35103
4486,0,0,0,3166.59,0,0
2403,0,0,0,3166.59,0,0
4341,0,0,0,3166.59,0,0
1500,0,0,0,3166.59,0,0
8326,0,0,0,3166.59,0,0
8512,0,0,0,3166.59,0,0
9318,0,0,0,3166.59,0,0
6176,0,0,0,3166.59,0,0
5044,29.7303,72.5397,6.39465,3488.91,2.43992,7.83857
5733,0,0,0,3166.59,0,0
3426,31.5407,58.6431,6.64302,3462.27,1.85928,7.52291
101,26.044,55.4056,5.06105,3475.53,2.12738,5.70738
8434,0,0,0,3166.59,0,0
7349,0,0,0,3166.59,0,0
4731,0,0,0,3166.59,0,0
7122,0,0,0,3166.59,0,0
5231,26.9496,63.5099,5.48361,3485.07,2.35661,6.53656
8439,0,0,0,3166.59,0,0
9247,27.7049,53.5534,5.23252,3467,1.93299,6.00651
3874,0,0,0,3166.59,0,0
7517,0,0,0,3166.59,0,0
6918,32.7283,82.5531,6.88561,3492.17,2.52238,7.47018
3248,0,0,0,3166.59,0,0
3268,0,0,0,3166.59,0,0
3908,0,0,0,3166.59,0,0
1731,36.424,81.0235,6.72927,3479.17,2.22446,7.27994
9164,0,0,0,3166.59,0,0
8803,0,0,0,3166.59,0,0
5910,0,0,0,3166.59,0,0
